order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_0090984,1,debit_card,1,76.14
ord_0090985,1,credit_card,1,75.85
ord_0090986,1,paypal,1,25.53
ord_0090987,1,credit_card,1,36.13
ord_0090988,1,credit_card,1,20.65
ord_0090989,1,credit_card,1,107.4
ord_0090989,2,paypal,1,107.4
ord_0090990,1,voucher,1,56.94
ord_0090990,2,credit_card,4,56.94
ord_0090991,1,credit_card,1,13.12
ord_0090991,2,credit_card,1,13.12
ord_0090992,1,boleto,1,44.23
ord_0090993,1,credit_card,1,44.62
ord_0090994,1,credit_card,6,151.82
ord_0090995,1,debit_card,1,53.96
ord_0090996,1,paypal,1,23.16
ord_0090997,1,credit_card,1,64.74
ord_0090998,1,debit_card,1,68.51
ord_0090999,1,boleto,1,33.26
ord_0091000,1,paypal,1,38.28
ord_0091001,1,paypal,1,53.66
ord_0091002,1,credit_card,8,131.11
ord_0091003,1,credit_card,1,62.93
ord_0091004,1,credit_card,1,38.6
ord_0091005,1,credit_card,1,7.81
ord_0091005,2,boleto,1,7.81
ord_0091006,1,debit_card,1,40.79
ord_0091007,1,paypal,1,42.29
ord_0091008,1,boleto,1,85.72
ord_0091009,1,credit_card,1,18.86
ord_0091010,1,boleto,1,81.89
ord_0091011,1,credit_card,1,46.28
ord_0091012,1,credit_card,10,311.96
ord_0091013,1,paypal,1,82.02
ord_0091014,1,paypal,1,211.97
ord_0091015,1,paypal,1,45.13
ord_0091016,1,boleto,1,104.74
ord_0091017,1,debit_card,1,87.9
ord_0091018,1,credit_card,1,438.24
ord_0091019,1,debit_card,1,69.94
ord_0091020,1,credit_card,3,72.86
ord_0091021,1,credit_card,1,88.32
ord_0091022,1,credit_card,2,88.44
ord_0091023,1,debit_card,1,19.69
ord_0091024,1,credit_card,1,38.22
ord_0091025,1,credit_card,4,53.78
ord_0091026,1,credit_card,1,46.37
ord_0091027,1,debit_card,1,33.82
ord_0091027,2,voucher,1,33.82
ord_0091028,1,paypal,1,55.58
ord_0091029,1,debit_card,1,115.08
ord_0091029,2,paypal,1,115.08
ord_0091030,1,boleto,1,27.04
ord_0091031,1,credit_card,2,97.9
ord_0091032,1,voucher,1,49.84
ord_0091033,1,debit_card,1,199.21
ord_0091034,1,debit_card,1,69.18
ord_0091035,1,credit_card,1,18.13
ord_0091036,1,credit_card,1,40.4
ord_0091037,1,debit_card,1,61.45
ord_0091038,1,debit_card,1,115.67
ord_0091039,1,credit_card,1,157.91
ord_0091040,1,credit_card,1,23.79
ord_0091041,1,credit_card,1,16.15
ord_0091042,1,debit_card,1,195.48
ord_0091043,1,paypal,1,472.4
ord_0091044,1,credit_card,1,374.2
ord_0091045,1,paypal,1,63.86
ord_0091046,1,credit_card,1,65.31
ord_0091047,1,credit_card,1,21.67
ord_0091048,1,credit_card,1,20.34
ord_0091049,1,credit_card,1,85.92
ord_0091050,1,credit_card,1,41.59
ord_0091051,1,credit_card,3,406.74
ord_0091052,1,credit_card,3,110.46
ord_0091053,1,credit_card,1,60.2
ord_0091054,1,credit_card,1,22.8
ord_0091055,1,paypal,1,205.58
ord_0091056,1,debit_card,1,235.35
ord_0091057,1,credit_card,2,66.24
ord_0091058,1,debit_card,1,34.88
ord_0091059,1,boleto,1,68.21
ord_0091060,1,credit_card,1,36.39
ord_0091061,1,credit_card,1,37.12
ord_0091062,1,credit_card,1,21.35
ord_0091062,2,credit_card,1,21.35
ord_0091063,1,credit_card,1,20.45
ord_0091064,1,credit_card,3,54.9
ord_0091065,1,credit_card,10,72.64
ord_0091066,1,credit_card,12,79.89
ord_0091067,1,boleto,1,96.1
ord_0091068,1,paypal,1,20.2
ord_0091069,1,voucher,1,161.45
ord_0091070,1,credit_card,1,67.5
ord_0091070,2,debit_card,1,67.5
ord_0091071,1,credit_card,1,54.81
ord_0091072,1,boleto,1,68.57
ord_0091073,1,credit_card,1,184.63
ord_0091074,1,credit_card,1,23.05
ord_0091075,1,credit_card,3,68.68
ord_0091076,1,debit_card,1,93.6
ord_0091077,1,credit_card,1,28.15
ord_0091078,1,credit_card,1,108.02
ord_0091078,2,voucher,1,108.02
ord_0091079,1,paypal,1,29.59
ord_0091079,2,paypal,1,29.59
ord_0091080,1,credit_card,1,88.21
ord_0091081,1,credit_card,1,54.28
ord_0091082,1,debit_card,1,65.28
ord_0091083,1,credit_card,12,109.52
ord_0091084,1,credit_card,4,117.42
ord_0091085,1,paypal,1,51.72
ord_0091086,1,credit_card,1,116.23
ord_0091087,1,paypal,1,20.45
ord_0091088,1,boleto,1,68.33
ord_0091089,1,voucher,1,321.65
ord_0091090,1,credit_card,1,48.19
ord_0091091,1,credit_card,1,24.37
ord_0091092,1,credit_card,1,117.35
ord_0091093,1,credit_card,1,169.7
ord_0091094,1,credit_card,10,305.67
ord_0091095,1,debit_card,1,164.3
ord_0091096,1,boleto,1,129.12
ord_0091097,1,credit_card,1,67.48
ord_0091098,1,credit_card,1,131.33
ord_0091099,1,paypal,1,77.12
ord_0091100,1,credit_card,1,245.37
ord_0091101,1,credit_card,1,67.11
ord_0091102,1,debit_card,1,74.3
ord_0091103,1,credit_card,3,97.2
ord_0091104,1,credit_card,1,45.65
ord_0091105,1,voucher,1,99.58
ord_0091106,1,boleto,1,59.13
ord_0091107,1,credit_card,12,316.07
ord_0091108,1,credit_card,1,17.5
ord_0091109,1,credit_card,1,25.81
ord_0091110,1,paypal,1,81.22
ord_0091111,1,credit_card,1,45.2
ord_0091112,1,credit_card,1,45.58
ord_0091113,1,credit_card,3,53.83
ord_0091113,2,debit_card,1,53.83
ord_0091114,1,paypal,1,152.77
ord_0091115,1,boleto,1,55.18
ord_0091116,1,debit_card,1,24.61
ord_0091117,1,credit_card,1,21.3
ord_0091118,1,boleto,1,50.38
ord_0091119,1,credit_card,1,26.36
ord_0091120,1,credit_card,1,47.14
ord_0091121,1,credit_card,1,37.57
ord_0091122,1,credit_card,1,31.32
ord_0091123,1,credit_card,1,121.35
ord_0091124,1,paypal,1,85.68
ord_0091125,1,credit_card,3,94.24
ord_0091126,1,credit_card,2,71.9
ord_0091127,1,credit_card,6,102.99
ord_0091128,1,credit_card,1,102.02
ord_0091129,1,boleto,1,19.35
ord_0091130,1,credit_card,2,159.1
ord_0091131,1,credit_card,1,189.18
ord_0091132,1,credit_card,1,12.46
ord_0091132,2,credit_card,1,12.46
ord_0091133,1,debit_card,1,23.85
ord_0091133,2,credit_card,1,23.85
ord_0091134,1,credit_card,6,64.55
ord_0091135,1,debit_card,1,64.57
ord_0091136,1,credit_card,1,17.65
ord_0091137,1,credit_card,6,97.93
ord_0091138,1,debit_card,1,7.51
ord_0091138,2,paypal,1,7.51
ord_0091139,1,paypal,1,70.7
ord_0091140,1,credit_card,1,30.53
ord_0091141,1,debit_card,1,48.02
ord_0091142,1,voucher,1,42.9
ord_0091143,1,credit_card,2,94.14
ord_0091144,1,credit_card,1,45.07
ord_0091145,1,credit_card,1,194.48
ord_0091146,1,paypal,1,24.58
ord_0091147,1,credit_card,1,42.01
ord_0091148,1,credit_card,1,25.6
ord_0091149,1,credit_card,1,91.91
ord_0091150,1,credit_card,1,118.12
ord_0091151,1,credit_card,3,247.15
ord_0091152,1,credit_card,3,63.83
ord_0091153,1,paypal,1,41.89
ord_0091154,1,credit_card,3,54.69
ord_0091155,1,credit_card,1,101.04
ord_0091156,1,paypal,1,94.28
ord_0091157,1,paypal,1,45.2
ord_0091158,1,credit_card,1,22.46
ord_0091159,1,credit_card,1,16.02
ord_0091160,1,credit_card,8,87.96
ord_0091161,1,credit_card,1,13.16
ord_0091162,1,credit_card,1,45.83
ord_0091163,1,credit_card,12,65.67
ord_0091164,1,paypal,1,9.82
ord_0091164,2,credit_card,1,9.82
ord_0091165,1,paypal,1,16.99
ord_0091165,2,credit_card,1,16.99
ord_0091166,1,boleto,1,47.42
ord_0091167,1,credit_card,1,17.22
ord_0091167,2,credit_card,1,17.22
ord_0091168,1,debit_card,1,25.68
ord_0091169,1,boleto,1,186.1
ord_0091170,1,credit_card,2,197.16
ord_0091171,1,paypal,1,105.1
ord_0091172,1,paypal,1,504.87
ord_0091173,1,credit_card,1,81.94
ord_0091174,1,paypal,1,71.91
ord_0091175,1,paypal,1,40.91
ord_0091176,1,credit_card,1,44.29
ord_0091177,1,paypal,1,70.74
ord_0091178,1,credit_card,1,27.14
ord_0091179,1,debit_card,1,92.4
ord_0091180,1,boleto,1,132.3
ord_0091181,1,credit_card,1,27.71
ord_0091182,1,debit_card,1,63.99
ord_0091183,1,credit_card,10,167.77
ord_0091184,1,debit_card,1,22.29
ord_0091185,1,paypal,1,148.6
ord_0091186,1,credit_card,1,41.66
ord_0091187,1,credit_card,10,80.71
ord_0091188,1,credit_card,1,37.67
ord_0091189,1,credit_card,1,19.9
ord_0091190,1,boleto,1,78.82
ord_0091191,1,boleto,1,36.37
ord_0091192,1,credit_card,1,41.18
ord_0091193,1,debit_card,1,96.41
ord_0091194,1,debit_card,1,64.01
ord_0091195,1,credit_card,2,78.91
ord_0091196,1,paypal,1,99.13
ord_0091197,1,credit_card,1,95.94
ord_0091198,1,debit_card,1,354.53
ord_0091199,1,credit_card,1,20.75
ord_0091200,1,paypal,1,69.46
ord_0091201,1,boleto,1,63.37
ord_0091202,1,credit_card,1,176.89
ord_0091203,1,credit_card,1,17.2
ord_0091204,1,credit_card,1,233.89
ord_0091205,1,credit_card,1,51.31
ord_0091206,1,paypal,1,168.82
ord_0091207,1,credit_card,1,42.71
ord_0091208,1,credit_card,12,64.46
ord_0091209,1,credit_card,1,15.88
ord_0091210,1,boleto,1,168.1
ord_0091211,1,credit_card,1,481.12
ord_0091212,1,credit_card,1,75.99
ord_0091213,1,credit_card,1,39.07
ord_0091214,1,credit_card,1,84.93
ord_0091215,1,credit_card,2,119.67
ord_0091216,1,credit_card,1,72.58
ord_0091217,1,credit_card,1,112.04
ord_0091218,1,boleto,1,20.24
ord_0091219,1,paypal,1,51.36
ord_0091220,1,credit_card,1,97.51
ord_0091221,1,credit_card,1,30.75
ord_0091222,1,paypal,1,295.58
ord_0091223,1,credit_card,1,137.86
ord_0091224,1,debit_card,1,228.45
ord_0091225,1,debit_card,1,17.63
ord_0091226,1,boleto,1,72.88
ord_0091227,1,credit_card,1,24.36
ord_0091228,1,paypal,1,54.71
ord_0091229,1,boleto,1,111.78
ord_0091230,1,credit_card,1,59.35
ord_0091231,1,paypal,1,42.9
ord_0091232,1,credit_card,2,236.23
ord_0091233,1,credit_card,1,228.9
ord_0091234,1,debit_card,1,145.79
ord_0091235,1,credit_card,10,222.51
ord_0091236,1,credit_card,2,75.05
ord_0091237,1,credit_card,1,48.7
ord_0091238,1,paypal,1,113.29
ord_0091239,1,credit_card,6,51.81
ord_0091240,1,credit_card,1,28.02
ord_0091241,1,credit_card,2,72.84
ord_0091242,1,debit_card,1,25.78
ord_0091243,1,paypal,1,22.81
ord_0091244,1,credit_card,1,37.22
ord_0091244,2,credit_card,1,37.22
ord_0091245,1,voucher,1,59.84
ord_0091246,1,credit_card,1,76.9
ord_0091247,1,credit_card,1,41.41
ord_0091247,2,credit_card,1,41.41
ord_0091248,1,debit_card,1,17.45
ord_0091249,1,boleto,1,114.22
ord_0091250,1,credit_card,3,52.39
ord_0091250,2,credit_card,6,52.39
ord_0091251,1,paypal,1,66.54
ord_0091252,1,voucher,1,58.07
ord_0091253,1,credit_card,1,125.7
ord_0091254,1,voucher,1,23.68
ord_0091255,1,paypal,1,29.93
ord_0091256,1,credit_card,1,17.2
ord_0091257,1,boleto,1,85.36
ord_0091258,1,credit_card,6,187.97
ord_0091259,1,credit_card,2,87.01
ord_0091260,1,credit_card,1,32.45
ord_0091260,2,credit_card,1,32.45
ord_0091261,1,credit_card,4,57.21
ord_0091262,1,debit_card,1,37.11
ord_0091262,2,paypal,1,37.11
ord_0091263,1,credit_card,1,67.28
ord_0091264,1,debit_card,1,86.46
ord_0091264,2,credit_card,1,86.46
ord_0091265,1,credit_card,1,20.04
ord_0091266,1,boleto,1,32.05
ord_0091267,1,credit_card,1,35.54
ord_0091268,1,credit_card,1,72.97
ord_0091269,1,credit_card,1,44.55
ord_0091270,1,credit_card,1,52.72
ord_0091271,1,credit_card,1,99.1
ord_0091272,1,debit_card,1,12.29
ord_0091273,1,debit_card,1,26.99
ord_0091274,1,credit_card,1,175.39
ord_0091275,1,boleto,1,88.28
ord_0091276,1,credit_card,1,13.4
ord_0091277,1,credit_card,8,88.12
ord_0091278,1,paypal,1,94.48
ord_0091279,1,credit_card,1,38.54
ord_0091280,1,paypal,1,25.37
ord_0091281,1,paypal,1,95.65
ord_0091282,1,credit_card,1,19.6
ord_0091283,1,credit_card,1,13.15
ord_0091283,2,debit_card,1,13.15
ord_0091284,1,credit_card,4,123.08
ord_0091285,1,credit_card,1,45.96
ord_0091286,1,debit_card,1,34.08
ord_0091286,2,credit_card,1,34.08
ord_0091287,1,credit_card,1,16.41
ord_0091288,1,credit_card,1,79.16
ord_0091288,2,credit_card,4,79.16
ord_0091289,1,credit_card,1,19.63
ord_0091290,1,credit_card,8,54.05
ord_0091291,1,credit_card,1,63.13
ord_0091292,1,credit_card,2,166.55
ord_0091293,1,boleto,1,55.91
ord_0091294,1,credit_card,6,114.1
ord_0091295,1,credit_card,2,69.42
ord_0091296,1,credit_card,1,90.5
ord_0091297,1,paypal,1,338.97
ord_0091298,1,credit_card,1,149.35
ord_0091299,1,credit_card,1,41.19
ord_0091300,1,credit_card,1,19.07
ord_0091301,1,paypal,1,17.0
ord_0091302,1,credit_card,6,170.13
ord_0091303,1,boleto,1,137.79
ord_0091304,1,credit_card,1,59.2
ord_0091305,1,paypal,1,84.83
ord_0091306,1,credit_card,1,366.64
ord_0091307,1,credit_card,1,154.15
ord_0091308,1,credit_card,1,26.05
ord_0091309,1,credit_card,1,52.38
ord_0091310,1,credit_card,1,68.82
ord_0091311,1,voucher,1,45.5
ord_0091312,1,boleto,1,298.53
ord_0091313,1,credit_card,1,17.11
ord_0091314,1,credit_card,6,130.09
ord_0091315,1,credit_card,1,9.83
ord_0091316,1,credit_card,4,178.17
ord_0091317,1,paypal,1,48.82
ord_0091318,1,voucher,1,136.18
ord_0091319,1,credit_card,1,23.06
ord_0091320,1,boleto,1,80.16
ord_0091321,1,paypal,1,49.91
ord_0091322,1,credit_card,1,46.74
ord_0091323,1,boleto,1,64.92
ord_0091324,1,credit_card,1,40.23
ord_0091325,1,paypal,1,61.68
ord_0091326,1,credit_card,1,121.09
ord_0091327,1,debit_card,1,109.4
ord_0091328,1,credit_card,1,32.09
ord_0091329,1,credit_card,1,63.64
ord_0091330,1,credit_card,2,94.29
ord_0091331,1,credit_card,4,58.1
ord_0091332,1,debit_card,1,23.72
ord_0091333,1,credit_card,1,30.85
ord_0091334,1,debit_card,1,25.49
ord_0091335,1,credit_card,1,16.08
ord_0091335,2,credit_card,1,16.08
ord_0091336,1,boleto,1,19.81
ord_0091337,1,credit_card,1,20.22
ord_0091338,1,voucher,1,22.31
ord_0091339,1,credit_card,1,20.74
ord_0091340,1,credit_card,1,46.58
ord_0091341,1,credit_card,1,34.28
ord_0091342,1,credit_card,1,84.08
ord_0091343,1,credit_card,1,35.08
ord_0091344,1,paypal,1,110.33
ord_0091345,1,debit_card,1,162.53
ord_0091346,1,credit_card,1,93.68
ord_0091347,1,credit_card,1,18.41
ord_0091348,1,paypal,1,175.24
ord_0091349,1,credit_card,3,55.33
ord_0091350,1,voucher,1,176.0
ord_0091351,1,credit_card,1,43.96
ord_0091352,1,paypal,1,47.0
ord_0091353,1,boleto,1,20.54
ord_0091354,1,credit_card,1,21.0
ord_0091355,1,debit_card,1,43.68
ord_0091356,1,boleto,1,78.11
ord_0091357,1,credit_card,1,92.42
ord_0091358,1,credit_card,1,17.3
ord_0091359,1,debit_card,1,24.87
ord_0091359,2,paypal,1,24.87
ord_0091360,1,credit_card,3,76.81
ord_0091361,1,credit_card,1,72.86
ord_0091362,1,credit_card,1,44.11
ord_0091363,1,credit_card,8,52.4
ord_0091364,1,paypal,1,24.8
ord_0091365,1,paypal,1,42.8
ord_0091365,2,boleto,1,42.8
ord_0091366,1,credit_card,1,24.03
ord_0091367,1,debit_card,1,104.9
ord_0091368,1,credit_card,1,122.57
ord_0091369,1,credit_card,8,65.19
ord_0091369,2,credit_card,3,65.19
ord_0091370,1,credit_card,1,119.09
ord_0091371,1,debit_card,1,15.58
ord_0091372,1,credit_card,1,115.87
ord_0091373,1,credit_card,2,57.27
ord_0091374,1,voucher,1,39.37
ord_0091375,1,debit_card,1,22.2
ord_0091376,1,boleto,1,21.41
ord_0091377,1,credit_card,1,83.54
ord_0091378,1,paypal,1,183.57
ord_0091379,1,debit_card,1,218.49
ord_0091380,1,credit_card,4,356.66
ord_0091381,1,credit_card,1,86.82
ord_0091382,1,credit_card,2,161.47
ord_0091383,1,credit_card,3,55.87
ord_0091383,2,credit_card,4,55.87
ord_0091384,1,boleto,1,30.57
ord_0091384,2,debit_card,1,30.57
ord_0091385,1,credit_card,1,32.25
ord_0091386,1,voucher,1,69.1
ord_0091387,1,boleto,1,65.92
ord_0091388,1,credit_card,1,115.41
ord_0091389,1,paypal,1,25.83
ord_0091390,1,credit_card,4,74.84
ord_0091391,1,credit_card,1,31.47
ord_0091392,1,credit_card,10,94.63
ord_0091393,1,credit_card,1,62.23
ord_0091394,1,debit_card,1,568.22
ord_0091395,1,credit_card,1,40.8
ord_0091396,1,credit_card,1,239.65
ord_0091397,1,credit_card,1,58.64
ord_0091398,1,debit_card,1,429.62
ord_0091399,1,paypal,1,63.85
ord_0091400,1,debit_card,1,23.94
ord_0091400,2,boleto,1,23.94
ord_0091401,1,credit_card,1,162.3
ord_0091402,1,debit_card,1,17.81
ord_0091403,1,paypal,1,175.5
ord_0091403,2,credit_card,1,175.5
ord_0091404,1,credit_card,6,112.66
ord_0091405,1,debit_card,1,470.37
ord_0091406,1,boleto,1,302.08
ord_0091407,1,credit_card,1,49.17
ord_0091408,1,credit_card,6,172.77
ord_0091409,1,credit_card,6,263.29
ord_0091410,1,paypal,1,68.43
ord_0091411,1,paypal,1,76.27
ord_0091412,1,credit_card,1,188.89
ord_0091413,1,credit_card,3,191.88
ord_0091414,1,debit_card,1,35.76
ord_0091415,1,credit_card,1,432.5
ord_0091416,1,debit_card,1,20.73
ord_0091416,2,credit_card,1,20.73
ord_0091417,1,debit_card,1,129.37
ord_0091418,1,credit_card,6,131.6
ord_0091419,1,credit_card,3,57.0
ord_0091420,1,debit_card,1,22.22
ord_0091421,1,paypal,1,30.56
ord_0091422,1,credit_card,1,33.63
ord_0091423,1,credit_card,2,211.04
ord_0091424,1,credit_card,1,117.46
ord_0091425,1,debit_card,1,697.43
ord_0091426,1,credit_card,1,153.65
ord_0091427,1,debit_card,1,33.48
ord_0091428,1,credit_card,1,181.59
ord_0091429,1,debit_card,1,202.08
ord_0091430,1,credit_card,1,91.51
ord_0091431,1,credit_card,1,21.15
ord_0091432,1,credit_card,1,19.16
ord_0091433,1,debit_card,1,93.24
ord_0091434,1,credit_card,1,43.79
ord_0091434,2,voucher,1,43.79
ord_0091435,1,credit_card,1,40.18
ord_0091436,1,paypal,1,167.07
ord_0091437,1,paypal,1,77.88
ord_0091438,1,paypal,1,103.66
ord_0091439,1,credit_card,3,124.74
ord_0091440,1,credit_card,1,24.44
ord_0091441,1,debit_card,1,41.6
ord_0091442,1,credit_card,1,144.33
ord_0091443,1,credit_card,1,195.68
ord_0091444,1,credit_card,1,36.47
ord_0091445,1,voucher,1,25.23
ord_0091446,1,credit_card,1,26.56
ord_0091447,1,boleto,1,24.02
ord_0091448,1,credit_card,1,81.79
ord_0091449,1,debit_card,1,15.51
ord_0091450,1,paypal,1,37.56
ord_0091451,1,credit_card,2,53.89
ord_0091452,1,paypal,1,20.34
ord_0091453,1,paypal,1,33.76
ord_0091454,1,boleto,1,62.25
ord_0091455,1,boleto,1,50.85
ord_0091456,1,credit_card,1,36.45
ord_0091457,1,credit_card,8,63.13
ord_0091458,1,credit_card,1,72.13
ord_0091459,1,credit_card,3,199.83
ord_0091460,1,credit_card,1,58.54
ord_0091461,1,debit_card,1,34.46
ord_0091462,1,credit_card,10,78.55
ord_0091463,1,credit_card,1,41.84
ord_0091464,1,credit_card,1,24.38
ord_0091465,1,credit_card,1,35.73
ord_0091466,1,credit_card,1,77.68
ord_0091467,1,credit_card,1,45.32
ord_0091468,1,paypal,1,184.3
ord_0091469,1,debit_card,1,64.85
ord_0091470,1,credit_card,1,206.74
ord_0091471,1,credit_card,1,87.72
ord_0091472,1,credit_card,1,35.18
ord_0091473,1,paypal,1,84.96
ord_0091474,1,debit_card,1,73.34
ord_0091475,1,credit_card,1,6.83
ord_0091475,2,credit_card,1,6.83
ord_0091476,1,credit_card,2,257.44
ord_0091477,1,credit_card,1,102.11
ord_0091478,1,credit_card,8,54.16
ord_0091479,1,credit_card,1,27.91
ord_0091480,1,credit_card,1,81.9
ord_0091481,1,debit_card,1,170.22
ord_0091482,1,credit_card,10,60.51
ord_0091483,1,boleto,1,99.12
ord_0091484,1,paypal,1,75.78
ord_0091485,1,credit_card,8,141.61
ord_0091486,1,paypal,1,79.03
ord_0091486,2,credit_card,2,79.03
ord_0091487,1,voucher,1,24.93
ord_0091488,1,voucher,1,70.57
ord_0091489,1,debit_card,1,25.07
ord_0091490,1,debit_card,1,79.61
ord_0091491,1,debit_card,1,24.94
ord_0091492,1,credit_card,1,80.55
ord_0091493,1,debit_card,1,52.98
ord_0091494,1,credit_card,2,623.75
ord_0091495,1,paypal,1,168.62
ord_0091496,1,credit_card,3,42.77
ord_0091496,2,paypal,1,42.77
ord_0091497,1,debit_card,1,17.28
ord_0091498,1,credit_card,1,50.57
ord_0091499,1,debit_card,1,150.15
ord_0091500,1,credit_card,1,33.71
ord_0091501,1,credit_card,6,76.76
ord_0091502,1,boleto,1,38.13
ord_0091503,1,credit_card,1,39.73
ord_0091504,1,credit_card,1,46.53
ord_0091505,1,credit_card,1,193.37
ord_0091506,1,debit_card,1,20.0
ord_0091507,1,credit_card,1,99.21
ord_0091508,1,boleto,1,28.91
ord_0091509,1,credit_card,1,40.78
ord_0091510,1,credit_card,3,101.43
ord_0091511,1,credit_card,1,88.3
ord_0091512,1,credit_card,1,21.48
ord_0091513,1,credit_card,1,36.75
ord_0091514,1,debit_card,1,56.35
ord_0091515,1,debit_card,1,69.05
ord_0091516,1,credit_card,1,33.36
ord_0091517,1,credit_card,1,212.2
ord_0091518,1,credit_card,4,89.24
ord_0091519,1,credit_card,4,122.12
ord_0091520,1,debit_card,1,56.89
ord_0091521,1,debit_card,1,73.69
ord_0091522,1,credit_card,1,29.0
ord_0091523,1,credit_card,1,59.38
ord_0091523,2,boleto,1,59.38
ord_0091524,1,paypal,1,103.66
ord_0091525,1,credit_card,1,247.43
ord_0091526,1,debit_card,1,34.24
ord_0091527,1,credit_card,1,47.11
ord_0091528,1,credit_card,1,30.78
ord_0091529,1,voucher,1,86.58
ord_0091529,2,debit_card,1,86.58
ord_0091530,1,credit_card,6,108.1
ord_0091531,1,credit_card,1,26.45
ord_0091532,1,credit_card,1,22.32
ord_0091533,1,voucher,1,323.11
ord_0091534,1,debit_card,1,25.16
ord_0091535,1,credit_card,1,37.31
ord_0091536,1,paypal,1,33.64
ord_0091537,1,voucher,1,84.76
ord_0091538,1,credit_card,1,99.16
ord_0091539,1,boleto,1,143.39
ord_0091540,1,credit_card,6,91.47
ord_0091541,1,voucher,1,45.92
ord_0091542,1,credit_card,2,110.79
ord_0091543,1,paypal,1,22.16
ord_0091544,1,credit_card,1,14.59
ord_0091544,2,credit_card,1,14.59
ord_0091545,1,credit_card,1,95.75
ord_0091546,1,credit_card,1,53.12
ord_0091546,2,debit_card,1,53.12
ord_0091547,1,debit_card,1,116.58
ord_0091548,1,credit_card,1,24.49
ord_0091549,1,voucher,1,113.84
ord_0091550,1,credit_card,3,73.13
ord_0091551,1,debit_card,1,108.42
ord_0091551,2,boleto,1,108.42
ord_0091552,1,credit_card,2,261.01
ord_0091553,1,credit_card,1,24.36
ord_0091554,1,credit_card,1,37.13
ord_0091555,1,credit_card,1,40.7
ord_0091556,1,boleto,1,241.07
ord_0091557,1,debit_card,1,24.54
ord_0091558,1,debit_card,1,21.32
ord_0091559,1,credit_card,1,54.88
ord_0091560,1,credit_card,1,14.54
ord_0091561,1,credit_card,1,79.03
ord_0091561,2,debit_card,1,79.03
ord_0091562,1,credit_card,10,62.45
ord_0091563,1,credit_card,1,66.64
ord_0091564,1,credit_card,1,49.32
ord_0091565,1,paypal,1,22.61
ord_0091566,1,debit_card,1,16.6
ord_0091567,1,debit_card,1,109.01
ord_0091568,1,boleto,1,138.11
ord_0091569,1,debit_card,1,72.68
ord_0091570,1,credit_card,1,13.75
ord_0091571,1,credit_card,8,95.45
ord_0091572,1,boleto,1,57.28
ord_0091573,1,credit_card,1,30.79
ord_0091574,1,debit_card,1,18.35
ord_0091575,1,debit_card,1,158.18
ord_0091576,1,credit_card,4,223.86
ord_0091577,1,paypal,1,23.04
ord_0091578,1,credit_card,1,30.72
ord_0091579,1,credit_card,1,70.85
ord_0091580,1,credit_card,1,24.08
ord_0091581,1,paypal,1,38.33
ord_0091582,1,credit_card,1,36.96
ord_0091583,1,debit_card,1,13.04
ord_0091583,2,debit_card,1,13.04
ord_0091584,1,paypal,1,90.54
ord_0091585,1,voucher,1,50.07
ord_0091586,1,credit_card,6,209.62
ord_0091587,1,credit_card,1,100.79
ord_0091588,1,boleto,1,14.59
ord_0091589,1,paypal,1,17.37
ord_0091590,1,credit_card,1,33.86
ord_0091591,1,credit_card,6,59.01
ord_0091592,1,credit_card,1,21.68
ord_0091593,1,credit_card,3,73.09
ord_0091594,1,boleto,1,20.38
ord_0091595,1,credit_card,1,24.79
ord_0091596,1,credit_card,6,134.06
ord_0091597,1,credit_card,1,25.31
ord_0091598,1,credit_card,1,44.57
ord_0091599,1,credit_card,1,108.04
ord_0091600,1,credit_card,1,169.64
ord_0091601,1,credit_card,1,26.92
ord_0091602,1,debit_card,1,12.55
ord_0091602,2,credit_card,1,12.55
ord_0091603,1,credit_card,1,26.53
ord_0091604,1,credit_card,1,33.15
ord_0091605,1,boleto,1,147.12
ord_0091606,1,debit_card,1,39.04
ord_0091607,1,boleto,1,15.67
ord_0091608,1,debit_card,1,64.5
ord_0091609,1,boleto,1,52.81
ord_0091610,1,debit_card,1,23.33
ord_0091611,1,boleto,1,20.52
ord_0091612,1,debit_card,1,31.57
ord_0091613,1,debit_card,1,24.49
ord_0091614,1,credit_card,1,47.6
ord_0091615,1,boleto,1,36.85
ord_0091616,1,debit_card,1,58.8
ord_0091617,1,credit_card,3,65.42
ord_0091618,1,credit_card,1,105.63
ord_0091619,1,credit_card,1,24.68
ord_0091620,1,credit_card,1,55.67
ord_0091621,1,credit_card,1,516.0
ord_0091622,1,credit_card,1,119.54
ord_0091623,1,credit_card,3,84.43
ord_0091624,1,credit_card,1,66.43
ord_0091625,1,credit_card,1,30.79
ord_0091626,1,debit_card,1,34.11
ord_0091627,1,credit_card,1,39.8
ord_0091628,1,credit_card,4,65.56
ord_0091629,1,paypal,1,32.36
ord_0091630,1,debit_card,1,86.52
ord_0091630,2,credit_card,4,86.52
ord_0091631,1,paypal,1,44.18
ord_0091632,1,credit_card,1,23.04
ord_0091633,1,voucher,1,16.64
ord_0091634,1,credit_card,4,286.53
ord_0091635,1,credit_card,1,45.96
ord_0091636,1,boleto,1,85.79
ord_0091637,1,credit_card,3,83.81
ord_0091638,1,credit_card,1,78.89
ord_0091639,1,boleto,1,21.13
ord_0091640,1,debit_card,1,16.43
ord_0091641,1,credit_card,2,136.07
ord_0091642,1,debit_card,1,117.07
ord_0091643,1,paypal,1,80.5
