zip_prefix,state,latitude,longitude,city_bucket
15850,MT,46.7151,-109.3067,city_1581
15851,IL,40.6556,-88.9679,city_1208
15852,NC,35.1971,-81.4335,city_1503
15856,UT,40.0492,-112.0382,city_0530
15859,MD,38.8122,-77.8598,city_0253
15860,CA,36.2146,-119.4908,city_0884
15861,MD,40.0913,-75.7485,city_1726
15863,DE,37.499,-75.442,city_1441
15864,WV,38.5228,-80.2299,city_1592
15865,NH,44.0244,-71.2412,city_1797
15866,IA,41.324,-93.3628,city_0956
15868,KS,40.0267,-97.9621,city_1862
15869,WY,44.5039,-107.9802,city_1955
15870,VA,37.1399,-80.1868,city_0214
15872,SD,44.3216,-98.5767,city_1194
15874,MS,32.0367,-89.9276,city_0712
15875,MD,39.1145,-76.2593,city_1914
15876,MD,39.8838,-76.1658,city_0639
15877,LA,32.5659,-92.1785,city_0515
15879,GA,32.8188,-85.3022,city_1908
15880,RI,39.2143,-71.2577,city_1327
15881,AL,32.9305,-88.779,city_1929
15882,SC,33.9635,-77.8887,city_1179
15883,DE,37.8817,-76.0476,city_0553
15884,MA,41.5632,-70.9679,city_0462
15885,ME,44.9413,-68.9248,city_1702
15887,VA,36.1454,-76.9669,city_0216
15888,AR,34.1244,-91.8903,city_1534
15890,MA,42.7719,-71.871,city_0240
15891,ND,47.5083,-99.7144,city_0264
15894,DE,39.5051,-73.591,city_0433
15896,NV,39.0223,-117.5809,city_1558
15897,TN,35.2694,-85.8923,city_0173
15900,LA,31.6571,-91.5889,city_1234
15902,MO,38.5311,-93.6062,city_1826
15903,WV,37.9125,-80.0771,city_0985
15904,SC,34.4973,-81.1774,city_0696
15905,HI,18.9499,-156.1338,city_0653
15908,CO,39.6797,-105.3586,city_1917
15909,NY,42.0292,-75.2651,city_0083
15910,NE,41.9476,-97.773,city_0646
15911,SD,45.2496,-100.4754,city_0854
15913,CA,37.5893,-120.5327,city_1821
15914,OH,40.5042,-82.2255,city_0642
15915,UT,41.5332,-113.8245,city_1324
15916,KY,38.9095,-86.136,city_1610
15917,MN,46.1412,-96.582,city_1566
15918,VT,43.9669,-72.1685,city_0877
15919,VT,44.946,-72.6538,city_0700
15920,AR,35.9286,-94.101,city_0023
15921,DE,38.7967,-75.4171,city_0010
15923,NE,40.4993,-98.5067,city_0479
15924,ID,45.0609,-112.6813,city_1733
15925,NJ,39.8308,-74.5013,city_0860
15927,MN,46.5657,-95.4143,city_1481
15929,MT,46.9547,-110.5754,city_1069
15930,SD,42.0065,-98.236,city_0953
15931,MI,41.827,-85.294,city_1024
15933,GA,33.1425,-81.245,city_1239
15934,NV,37.7719,-118.6892,city_0128
15935,HI,20.7448,-155.0059,city_0016
15936,CT,41.3509,-72.3054,city_1293
15937,OR,43.5462,-121.6011,city_0919
15938,RI,41.8407,-72.165,city_0960
15940,NV,37.8447,-118.4002,city_1462
15941,VT,43.4308,-74.6079,city_1041
15942,AZ,34.1914,-110.7774,city_1778
15943,MO,37.7737,-93.1285,city_1978
15945,HI,20.8904,-155.9851,city_0863
15947,KY,37.4127,-85.3893,city_1798
15949,VT,43.8683,-72.7321,city_1232
15950,CA,35.6518,-120.1361,city_0749
15951,CT,41.3089,-72.1442,city_1836
15952,WI,44.5906,-90.8452,city_0123
15953,MT,45.5535,-110.3418,city_0531
15954,OR,44.0079,-121.0554,city_1219
15955,GA,33.5579,-84.3565,city_0015
15956,VA,36.8139,-76.3764,city_0284
15957,OH,40.048,-83.9999,city_0899
15958,IL,39.0423,-88.8306,city_1451
15961,MA,41.6976,-70.4393,city_0780
15964,UT,40.8208,-112.3562,city_0231
15965,SD,45.1733,-99.7736,city_1209
15966,NM,34.9689,-105.2643,city_1739
15967,VA,37.271,-76.6016,city_1145
15969,RI,41.5361,-71.0507,city_0233
15970,DE,38.2038,-74.5083,city_0833
15971,NM,32.9152,-105.0117,city_0445
15972,MS,32.8033,-90.2452,city_0716
15975,NY,42.836,-75.8837,city_0321
15976,CO,38.355,-106.6794,city_0776
15978,CT,40.5689,-71.6181,city_0886
15979,MA,42.3773,-71.769,city_1898
15980,WI,44.3343,-87.4368,city_1234
15981,AR,34.7894,-92.8591,city_1854
15983,MD,39.9999,-76.8854,city_0807
15984,FL,27.2833,-80.953,city_0306
15985,ME,46.2736,-68.6281,city_0376
15986,OK,36.238,-94.9745,city_1832
15987,UT,41.0732,-111.9417,city_1228
15988,OH,40.63,-83.0624,city_1708
15989,SD,43.2209,-98.9695,city_1507
15990,DE,39.6374,-75.8928,city_1329
15991,ID,44.5427,-113.0566,city_1794
15992,HI,21.1088,-156.2912,city_0104
15994,NE,41.2516,-97.9899,city_1937
15996,ME,45.6294,-69.562,city_0994
15997,CT,41.1651,-73.0674,city_0351
15998,MN,45.7207,-92.0027,city_0261
16101,OK,35.4992,-97.0269,city_0332
16103,MA,42.9274,-72.6729,city_1221
16106,NV,38.1994,-118.7301,city_0720
16107,AL,34.3766,-86.1217,city_1529
16108,IA,40.8635,-93.375,city_1338
16109,IN,39.7772,-85.1425,city_1462
16110,CO,39.2724,-106.203,city_0322
16111,GA,32.3433,-84.4962,city_1036
16113,CT,41.5194,-71.1743,city_1765
16114,LA,30.6874,-91.782,city_0757
16115,NM,34.3734,-105.3141,city_1490
16116,ME,44.4816,-67.5675,city_1038
16118,NM,35.5426,-103.3545,city_0499
16120,NC,36.4797,-79.5297,city_1069
16121,IA,42.1902,-93.5608,city_0496
16122,TN,35.7434,-85.9673,city_0258
16123,MN,45.5364,-93.9076,city_1980
16124,RI,42.1428,-69.7737,city_0781
16125,UT,40.6078,-111.2483,city_0833
16126,SD,43.4181,-99.3485,city_0893
16128,NJ,40.8865,-75.7894,city_1496
16129,ID,44.1512,-116.9468,city_0620
16130,UT,39.1724,-113.9513,city_0801
16133,NC,33.3964,-79.5322,city_0807
16134,MN,45.8658,-91.6406,city_0225
16135,NY,40.9543,-74.6995,city_1313
16136,OR,44.2315,-122.6595,city_1730
16137,NV,38.5938,-116.1161,city_1710
16138,NM,34.067,-105.9774,city_1053
16141,ME,46.7781,-69.9041,city_1091
16142,NC,34.7405,-79.5007,city_1628
16144,WI,44.0294,-90.0624,city_1281
16145,OR,44.4191,-121.6591,city_1761
16146,NC,35.942,-81.0754,city_1241
16147,LA,29.9789,-92.7272,city_1792
16148,VA,38.0001,-79.4588,city_0178
16149,MN,45.9538,-93.3637,city_0080
16150,KS,38.3231,-98.2956,city_0567
16152,NY,43.0409,-75.3612,city_0129
16153,FL,27.6669,-80.7984,city_1490
16155,WY,43.7529,-107.3499,city_0475
16156,KY,37.0311,-85.6422,city_0369
16157,OK,35.4441,-97.6873,city_0585
16159,SD,45.2871,-98.7031,city_1970
16160,MD,38.8743,-75.2945,city_1317
16161,HI,20.0946,-155.9911,city_0003
16162,TN,34.478,-88.1702,city_0340
16163,IA,42.3451,-93.5606,city_0872
16164,CO,40.1836,-105.818,city_1234
16165,HI,21.0574,-154.9866,city_1539
16166,MI,43.2064,-84.0667,city_0046
16167,NC,35.2004,-79.6376,city_0491
16168,RI,42.2204,-68.9113,city_0385
16169,KY,37.6243,-86.6093,city_1576
16170,HI,20.0724,-156.3184,city_1379
16171,ND,48.8014,-99.4806,city_1632
16172,MO,37.4218,-89.0988,city_1415
16174,AK,61.2221,-153.5204,city_0853
16175,MO,38.9089,-91.9896,city_0110
16176,CT,41.8422,-72.7832,city_0738
16177,ME,45.8246,-68.8023,city_1161
16179,GA,32.3576,-83.3496,city_1303
16182,DE,40.2626,-76.1958,city_1834
16183,ID,44.6143,-115.3505,city_1333
16184,MI,43.7246,-83.7366,city_0347
16185,NJ,40.0153,-75.4899,city_0588
16186,CA,38.4798,-119.9527,city_1241
16187,NJ,39.781,-75.7983,city_0309
16188,MA,41.7122,-70.456,city_1133
16189,AR,35.288,-89.867,city_1363
16190,MO,37.5979,-93.5378,city_1981
16191,MO,38.6732,-93.2186,city_1437
16192,ID,44.1835,-112.4646,city_1557
16194,NY,42.7158,-75.244,city_0749
16195,KY,37.4485,-84.1636,city_1590
16196,OH,40.2893,-82.4237,city_1339
16197,HI,19.5356,-156.4658,city_1243
16198,OK,36.7746,-96.8845,city_1059
16200,MA,42.2826,-74.1509,city_0791
16201,MT,47.8236,-108.909,city_0782
16202,MO,38.0306,-91.9648,city_1542
16203,OH,40.293,-81.8991,city_0558
16204,MD,37.8602,-77.3877,city_0622
16205,WY,43.0245,-105.6417,city_0559
16206,NC,35.0735,-80.9291,city_1035
16207,KS,38.2874,-97.5913,city_0369
16208,RI,42.5926,-69.8239,city_0891
16210,RI,42.1667,-71.5769,city_0908
16211,MD,39.8569,-77.7614,city_0158
16212,ME,46.2121,-71.5575,city_1963
16213,FL,27.677,-83.5159,city_1681
16214,ME,45.6649,-68.4983,city_1595
16215,ID,45.3754,-114.8772,city_0941
16216,CT,41.4432,-72.1518,city_0598
16217,IA,41.9724,-92.1679,city_1329
16219,KS,40.4784,-98.7077,city_1732
16220,MA,41.4564,-70.7098,city_1771
16221,VT,44.2648,-71.5356,city_0056
16223,HI,20.6189,-156.5916,city_1763
16224,TN,35.8688,-88.2503,city_0069
16225,CO,39.0547,-105.3946,city_0875
16228,ME,46.2554,-70.2632,city_1939
16229,WV,39.5406,-81.6484,city_1214
16231,UT,39.886,-111.986,city_0690
16232,AR,33.8537,-92.8457,city_1199
16233,SD,45.0895,-98.5886,city_0397
16234,OH,39.2909,-84.1859,city_0077
16235,MT,46.552,-109.6923,city_1108
16236,LA,30.8828,-92.201,city_1611
16237,RI,43.135,-72.3064,city_1909
16238,IA,42.861,-93.1056,city_0979
16239,DE,38.8127,-75.7217,city_1415
16240,WV,37.996,-81.7321,city_1545
16241,NE,40.5524,-98.9139,city_1929
16242,MI,41.6428,-82.7878,city_1844
16243,CA,38.654,-120.8713,city_0017
16244,SC,34.0174,-79.7735,city_0354
16246,UT,40.6883,-111.211,city_0850
16247,ND,46.5209,-100.2916,city_1964
16248,LA,31.373,-91.1998,city_1476
16249,MN,45.7995,-94.2147,city_0993
16250,AK,62.6065,-154.6979,city_1839
16251,RI,40.7677,-70.2974,city_0507
16252,MI,43.3564,-83.0745,city_1706
16253,MD,37.8822,-76.584,city_1968
16256,LA,31.1138,-92.0426,city_1414
16257,MS,30.9391,-88.8354,city_1169
16258,OR,45.3564,-122.7336,city_0776
16259,LA,31.737,-94.0469,city_0920
16261,TN,35.6958,-87.4702,city_1271
16262,NJ,40.2583,-74.4168,city_0371
16264,NY,40.7817,-74.5694,city_0520
16266,OH,39.4673,-82.7661,city_0909
16267,ME,45.643,-69.6043,city_1511
16268,ME,45.9258,-68.5465,city_0809
16269,CO,38.7591,-102.9843,city_1428
16270,NC,35.8559,-80.8117,city_1409
16273,MD,38.5396,-76.14,city_1041
16274,MA,43.5558,-72.7549,city_0265
16276,ID,44.4882,-113.4696,city_0487
16277,NC,36.0661,-81.0107,city_1010
16278,MO,39.4511,-91.3028,city_1724
16280,SD,45.3424,-98.0937,city_1387
16283,WY,42.9893,-107.1298,city_0483
16284,KS,38.6608,-98.0378,city_0950
16285,ND,46.4127,-98.744,city_0011
16286,NV,37.9889,-116.3475,city_1963
16287,PA,41.5406,-78.3464,city_1680
16289,CO,38.9723,-107.1343,city_0644
16290,ID,44.3907,-113.1068,city_1113
16292,OR,44.0573,-122.0931,city_0501
16293,VA,37.2426,-78.6962,city_0093
16294,KY,37.5555,-84.7007,city_1871
16296,WA,48.8453,-122.0686,city_0649
16297,CT,41.131,-71.7177,city_1882
16299,OH,41.2479,-82.1518,city_0338
16300,AK,60.5119,-152.7103,city_1982
16302,NH,43.1876,-71.8131,city_0253
16304,SC,35.115,-79.5401,city_0489
16306,VT,44.6182,-71.3486,city_0873
16307,KS,37.7418,-98.8642,city_0299
16308,CO,38.03,-106.3508,city_1336
16311,UT,40.9046,-109.9837,city_0065
16312,LA,30.9279,-91.8337,city_0632
16313,PA,40.3692,-78.6953,city_0933
16316,VT,44.9378,-72.2187,city_0713
16317,ME,44.6199,-70.7243,city_0650
16319,MN,46.6042,-96.2369,city_0119
16320,UT,40.7507,-109.9706,city_1135
16321,NJ,38.8023,-75.9973,city_0426
16322,SD,42.434,-100.9223,city_1533
16324,WA,47.6742,-121.7028,city_0131
16325,NY,42.6687,-74.8737,city_1532
16326,TN,34.8173,-86.9681,city_1442
16327,RI,42.1605,-72.9618,city_0440
16328,NM,35.7778,-106.2176,city_0678
16329,MI,42.2011,-84.7214,city_1468
16331,NV,37.777,-116.7205,city_0459
16332,GA,32.6132,-84.1349,city_0623
16333,NM,35.1171,-106.7253,city_0276
16336,HI,21.413,-154.84,city_0299
16337,OH,40.1354,-84.1338,city_0756
16338,RI,43.7987,-72.1351,city_0369
16340,IN,39.5907,-85.2008,city_1761
16341,AK,61.6692,-151.5698,city_1667
16342,IA,41.1638,-92.8441,city_1590
16343,WV,37.4667,-79.7852,city_1369
16345,MN,44.3862,-95.3096,city_1195
16346,DE,40.0033,-73.5522,city_1022
16348,CT,41.6287,-71.7441,city_0746
16349,KY,36.5518,-85.7866,city_1955
16351,MD,40.1956,-75.861,city_0469
16352,AK,60.9276,-153.7927,city_0444
16353,LA,30.1364,-92.1794,city_0213
16355,ND,46.3346,-98.4421,city_1816
16356,ID,45.1846,-113.2647,city_0568
16357,WI,43.0327,-89.9239,city_1347
16360,MT,48.1935,-108.7364,city_1556
16363,AK,61.2468,-152.1833,city_1606
16364,MS,33.2139,-88.5056,city_0076
16365,GA,32.5463,-82.8768,city_0706
16367,WA,46.1967,-120.6046,city_0999
16369,GA,31.4755,-86.4991,city_1381
16370,ME,45.5697,-69.5732,city_1845
16371,MA,42.0605,-73.3085,city_0824
16372,PA,40.7182,-76.4427,city_1601
16373,PA,39.8716,-76.9358,city_0073
16374,TX,30.3569,-96.2619,city_0887
16378,VA,38.6051,-78.0198,city_0092
16380,CA,36.5642,-119.5779,city_1441
16382,MD,39.1671,-76.3682,city_1692
16383,VT,43.4515,-72.0652,city_1276
16385,RI,41.4003,-71.632,city_0741
16386,MA,42.6511,-73.0417,city_0550
16387,ID,43.073,-114.9491,city_0409
16388,NC,36.6964,-79.8769,city_1105
16390,MD,39.2753,-77.7706,city_0999
16391,RI,42.5236,-70.2102,city_0716
16393,SD,46.0807,-98.676,city_1323
16395,AK,61.8455,-154.0266,city_1669
16398,NM,34.6274,-105.8043,city_0036
16400,AL,32.3653,-87.8872,city_1498
16401,MT,45.2324,-110.0342,city_1283
16403,TX,30.5006,-95.9902,city_0909
16405,CO,39.4751,-106.1179,city_0881
16406,VA,38.6959,-76.507,city_0411
16407,SD,43.8276,-100.6669,city_0516
16408,MN,47.5266,-93.3398,city_1422
16409,UT,40.7083,-110.8251,city_1990
16410,TX,30.4973,-95.9216,city_0790
16412,KS,38.1308,-98.5176,city_0829
16414,SC,34.2206,-80.9754,city_0938
16415,FL,27.4248,-82.8499,city_0870
16419,NJ,41.3689,-75.0655,city_1334
16420,VA,37.5008,-78.1933,city_0982
16421,LA,31.4281,-93.7337,city_0841
16422,WY,42.8263,-107.4692,city_0312
16425,ID,44.5834,-114.4825,city_1940
16426,MI,43.078,-84.4957,city_1541
16427,SC,34.2288,-79.7587,city_1536
16428,ID,44.607,-114.7721,city_1400
16430,UT,39.0313,-112.1364,city_0038
16431,MI,41.4481,-84.4825,city_1088
16432,NM,34.7787,-105.5723,city_0907
16433,CA,35.9399,-119.452,city_0467
16435,RI,41.3561,-71.7098,city_0024
16436,GA,31.5296,-84.4525,city_1125
16437,WY,42.7373,-108.2842,city_1385
16438,AK,60.8797,-151.9584,city_1139
16439,DE,39.1927,-75.8098,city_1435
16440,IL,40.0368,-89.2887,city_1338
16441,NM,35.7772,-103.3308,city_1295
16442,RI,41.9917,-72.0574,city_0148
16445,MT,46.7757,-109.89,city_1361
16446,MN,46.2776,-94.4809,city_0412
16448,KY,38.1794,-87.246,city_0163
16449,CO,39.4449,-105.5621,city_0126
16450,MT,46.4819,-110.64,city_1679
16451,AZ,34.2904,-111.2003,city_0744
16454,FL,26.4784,-81.7949,city_0114
16455,SD,45.6119,-98.0019,city_1332
16459,SD,44.4927,-98.8615,city_0645
16461,AL,31.8188,-87.8884,city_1244
16464,MD,39.6343,-75.6072,city_1535
16471,NV,38.284,-116.0306,city_1974
16472,WV,38.0213,-81.6851,city_1351
16473,ID,44.2437,-114.4253,city_1969
16474,SC,35.1793,-80.9909,city_1821
16476,UT,42.1736,-112.7965,city_0668
16477,DE,39.1749,-73.8036,city_1202
16481,UT,41.5067,-112.5396,city_1113
16482,OK,36.9618,-95.3958,city_0678
16483,AR,34.2597,-92.4235,city_1423
16484,PA,42.493,-77.4909,city_0994
16485,AL,32.2152,-88.0129,city_1653
16488,WA,46.9201,-121.9206,city_0725
16489,TN,35.7658,-87.2883,city_0741
16490,HI,20.3646,-156.5601,city_1889
16491,MS,33.3769,-89.2164,city_0160
16492,ND,47.9754,-101.6056,city_1840
16493,SD,42.9854,-97.8238,city_0182
16494,HI,19.6065,-157.3983,city_1505
16496,OR,44.1188,-121.658,city_0865
16497,IA,41.489,-92.7519,city_0277
16498,MA,41.5573,-71.2466,city_0634
16499,DE,37.9126,-76.5109,city_1335
16500,MD,38.2814,-77.5201,city_1625
16502,MI,41.982,-85.4713,city_1988
16503,NY,41.52,-75.9711,city_0290
16504,NM,35.8008,-107.4255,city_1661
16505,OH,39.6165,-83.477,city_1374
16506,AZ,34.1432,-112.2125,city_1320
16507,WA,47.726,-121.5468,city_0075
16508,AZ,33.7873,-112.3051,city_0993
16509,NC,35.4683,-78.5487,city_0871
16510,NH,44.1972,-72.2043,city_1944
16512,FL,27.6674,-82.038,city_0338
16513,IA,40.6358,-94.2404,city_1441
16515,TN,35.3121,-85.9965,city_1369
16516,NJ,39.5449,-73.0604,city_0193
16519,OR,43.5197,-123.7521,city_1158
16520,DE,39.4631,-74.9599,city_1831
16522,CO,38.9403,-105.7192,city_0747
16524,AR,35.9707,-92.2169,city_0542
16526,WY,43.5852,-108.7276,city_1375
16527,SD,44.9403,-96.8835,city_0223
16528,RI,40.9431,-70.3352,city_1487
16530,CO,39.4183,-103.9657,city_1071
16531,MS,32.2982,-88.3996,city_0884
16532,MA,42.029,-72.6775,city_0559
16534,NH,43.5737,-73.0063,city_0873
16535,MI,43.5452,-85.1483,city_1371
16536,NC,35.3869,-80.8211,city_1906
16539,ND,46.3208,-99.6538,city_1248
16540,OR,44.4756,-121.0223,city_1661
16541,HI,20.8298,-156.1267,city_1082
16542,ME,46.2272,-67.5991,city_0046
16543,MN,46.5784,-94.9681,city_0166
16545,IA,41.571,-93.2291,city_0888
16546,HI,20.9279,-156.4458,city_1657
16548,SC,32.9661,-82.9355,city_1785
16549,NE,40.1626,-98.0452,city_0440
16551,WA,47.5304,-119.5082,city_0824
16552,NJ,41.1305,-72.8994,city_1616
16553,CO,38.5031,-106.1438,city_1554
16554,WA,48.8313,-121.8033,city_0076
16556,OH,39.4335,-80.7886,city_0870
16557,MD,39.854,-77.3533,city_0506
16559,NV,37.9597,-116.4905,city_1022
16560,MA,42.1222,-71.0898,city_0982
16561,OR,44.6413,-121.7015,city_0363
16562,NC,35.3781,-76.9334,city_0668
16563,TN,34.9428,-87.0728,city_1787
16564,MI,42.7776,-82.9726,city_0765
16565,NJ,40.0859,-73.5998,city_1984
16567,NH,43.8403,-71.6648,city_0851
16573,OH,39.2863,-84.0203,city_1893
16574,NC,34.7382,-79.166,city_1324
16576,ND,48.1875,-99.3783,city_0277
16577,OR,43.4685,-122.6477,city_0060
16579,CT,41.5533,-70.6719,city_1737
16580,NH,42.6231,-70.7369,city_0072
16581,OH,39.9075,-82.6729,city_1931
16583,WA,47.1354,-121.8398,city_1949
16584,SD,45.4745,-100.0465,city_1715
16587,NE,41.5492,-99.2121,city_1479
16588,MO,38.8204,-93.2818,city_0444
16589,NC,36.5126,-79.9874,city_0509
16590,TN,34.8457,-85.8758,city_1519
16592,TN,35.9386,-87.0433,city_0747
16593,NM,33.8704,-105.8002,city_0807
16594,OH,40.8644,-83.5577,city_0022
16596,IA,43.1207,-92.5085,city_1059
16597,RI,41.6594,-69.652,city_0785
16599,VA,40.1522,-79.1869,city_1495
16600,OR,42.8633,-122.8838,city_1023
16601,WA,48.8503,-120.4317,city_1416
16602,OK,35.3278,-96.2984,city_0480
16604,IA,43.1194,-92.2843,city_0487
16605,LA,32.3332,-91.6752,city_0618
16606,MA,42.6441,-73.0867,city_1663
16607,MD,39.9187,-77.492,city_1870
16608,AR,33.6692,-91.8304,city_1771
16609,AL,31.2194,-87.9647,city_0479
16610,CA,36.0268,-119.9598,city_0068
16611,CO,38.0796,-105.2071,city_0326
16612,IL,38.7207,-87.7533,city_1489
16615,VA,38.5632,-77.5263,city_1519
16617,KS,39.1019,-96.9017,city_0342
16618,VA,37.7563,-78.9947,city_0547
16620,OH,41.3433,-81.8087,city_1012
16621,MI,43.9342,-86.083,city_0857
16623,IA,41.843,-92.8928,city_0977
16624,MI,43.4271,-84.2336,city_0182
16625,NC,35.4866,-78.3901,city_0950
16626,NH,43.911,-73.3899,city_1351
16627,AL,32.8718,-88.0582,city_0060
16628,AK,60.7743,-152.6279,city_0070
16630,AR,34.5169,-92.5311,city_1875
16631,DE,38.411,-75.6723,city_1612
16632,OH,40.4887,-81.5323,city_0029
16633,AK,61.6586,-152.2168,city_0487
16634,KY,38.7089,-84.0652,city_0852
16636,NM,34.2737,-107.2517,city_0423
16637,NE,43.0763,-99.3191,city_0433
16638,NC,35.5308,-79.0058,city_1361
16639,CO,39.0822,-104.9905,city_1053
16641,HI,22.3724,-157.023,city_0289
16642,CO,39.1128,-104.9233,city_0469
16643,ME,44.8698,-70.8864,city_1895
16644,NY,43.0727,-73.662,city_1225
16645,MT,46.4148,-109.4323,city_0142
16646,DE,39.6206,-75.9951,city_0450
16647,TX,29.7563,-99.1188,city_1144
16649,MS,33.7601,-90.1271,city_0913
16651,NM,36.0169,-107.007,city_1063
16652,IL,39.501,-90.5694,city_0951
16653,IL,40.3966,-88.8531,city_1097
16654,TX,29.4693,-95.8007,city_1030
16655,NV,38.2274,-116.8,city_1343
16657,VT,44.0771,-72.5585,city_0528
16658,RI,42.2929,-72.8211,city_0891
16659,WI,44.6726,-88.3438,city_0777
16660,AR,34.6278,-93.8362,city_0376
16663,KS,38.1771,-97.5464,city_1372
16664,CT,42.5885,-71.557,city_1037
16665,DE,39.4602,-75.5246,city_1454
16667,MN,45.6519,-94.2572,city_0252
16670,HI,21.6011,-156.9838,city_0028
16671,NJ,40.8104,-73.7166,city_0708
16672,OK,34.8677,-97.6626,city_1073
16673,NY,42.1634,-75.7893,city_1134
16675,ME,44.7346,-69.2043,city_0986
16678,UT,40.4146,-111.8055,city_1970
16680,OK,35.1708,-96.0034,city_1285
16682,CT,41.5611,-73.2637,city_1749
16683,VT,43.9054,-73.3555,city_1691
16684,VT,44.1211,-71.5657,city_1723
16685,LA,31.0147,-92.1288,city_0501
16686,HI,20.2916,-157.7817,city_1195
16688,AL,32.8175,-86.0754,city_1202
16690,CT,41.8236,-71.6975,city_0674
16691,AZ,33.2189,-111.552,city_0026
16693,IL,41.3383,-87.9345,city_0385
16695,ME,45.361,-70.9096,city_1490
16696,OK,36.6391,-96.1818,city_0232
16697,HI,21.871,-158.8332,city_1793
16698,SD,43.98,-99.4469,city_0961
16699,MT,46.6328,-111.0287,city_1870
16700,FL,27.6551,-82.8873,city_0806
16703,UT,40.6821,-112.1563,city_1881
16704,WA,48.0682,-121.6052,city_0623
16705,AR,35.7511,-91.6593,city_0727
16706,AZ,34.0382,-111.3724,city_0219
16710,MA,43.0587,-71.7702,city_0256
16712,AL,33.2901,-87.0397,city_1629
16717,OH,40.5949,-82.0005,city_1529
16719,IN,39.6935,-85.8413,city_1970
16721,NC,35.6557,-80.48,city_1214
16722,VT,43.0837,-74.0243,city_0595
16724,ND,46.3837,-99.5941,city_0695
16725,OK,36.684,-98.231,city_0515
16727,OR,44.2405,-121.8757,city_0575
16728,NV,37.9039,-117.6529,city_1154
16729,NC,36.404,-78.3542,city_0236
16730,AK,60.9565,-154.0837,city_0801
16733,AZ,33.9869,-111.4665,city_0168
16735,AK,62.1094,-151.7126,city_1821
16737,VA,38.5577,-76.9016,city_1854
16738,PA,40.71,-77.2179,city_1072
16739,ID,45.2506,-113.771,city_0677
16740,WI,44.6284,-89.3751,city_0357
16741,NY,42.5212,-77.2009,city_1154
16742,TN,35.2244,-85.384,city_0113
16743,GA,33.5082,-84.7252,city_1087
16744,AK,60.8743,-152.0956,city_0513
16745,HI,20.8798,-156.2339,city_0695
16746,NV,37.8824,-115.1303,city_1291
16748,SD,43.424,-98.7029,city_0193
16749,TN,35.5976,-87.7759,city_1174
16751,KY,38.5408,-85.102,city_0961
16752,CT,40.9456,-72.8436,city_0447
16753,NC,35.13,-80.1507,city_0096
16754,IL,40.4929,-90.6738,city_1434
16755,WV,38.6932,-81.0403,city_0330
16757,WI,44.874,-90.2801,city_0826
16759,MO,40.2073,-91.4647,city_1489
16760,ND,47.3738,-100.3722,city_0239
16761,UT,40.4262,-111.2194,city_1580
16762,NM,34.5876,-107.0964,city_1936
16765,ND,47.3339,-98.3886,city_0813
16767,NV,36.9417,-117.1121,city_1781
16768,IA,43.9543,-92.653,city_1406
16769,KY,38.2769,-84.414,city_0600
16770,SD,44.7082,-99.1223,city_1900
16772,MN,45.9425,-93.2745,city_1183
16773,WV,38.2488,-80.6506,city_1344
16774,WY,44.0656,-107.2982,city_1760
16776,OR,44.4872,-123.1034,city_0327
16779,NY,42.5697,-75.3588,city_0475
16780,NM,34.9052,-106.217,city_1001
16781,CT,41.3023,-72.128,city_0015
16782,GA,32.0632,-82.383,city_0471
16785,MD,39.9834,-75.4545,city_1689
16786,MD,40.033,-76.0774,city_1818
16788,WY,43.3145,-107.763,city_1761
16790,NM,33.0942,-106.2699,city_1946
16791,HI,21.8565,-157.0098,city_0157
16792,HI,20.2455,-155.3126,city_1190
16793,NH,44.1417,-71.1605,city_1600
16794,MS,32.7796,-91.1801,city_0249
16796,OH,39.8177,-82.9574,city_0283
16798,IN,40.1787,-85.9443,city_0937
16800,NV,38.4137,-117.096,city_0630
16802,DE,39.1325,-76.0478,city_0655
16803,NY,41.7826,-76.2959,city_0386
16806,CO,38.4336,-105.909,city_1017
16807,CT,41.3887,-71.8084,city_0244
16809,AL,32.9162,-87.9658,city_1739
16812,UT,40.5287,-111.5112,city_0647
16813,KY,37.7484,-87.12,city_1819
16814,NH,42.4366,-72.7535,city_0720
16815,NY,41.22,-75.6397,city_0630
16816,UT,39.2214,-112.0475,city_0471
16817,NH,42.9654,-71.3232,city_0195
16818,SC,34.6608,-79.7257,city_1620
16819,MN,46.2132,-91.9128,city_0197
16821,RI,43.1841,-72.3667,city_0423
16822,RI,42.1767,-69.9575,city_0482
16823,MA,42.5981,-72.8187,city_0289
16824,OR,45.4382,-121.0488,city_0071
16826,WA,46.3693,-121.5946,city_1975
16827,MI,43.2713,-84.1517,city_1338
16828,WY,44.2453,-106.321,city_0761
16829,NY,41.3448,-72.6389,city_0920
16830,AR,34.3386,-93.6083,city_1105
16831,OK,35.1327,-98.3684,city_0977
16832,UT,39.4761,-111.1529,city_0109
16834,RI,41.8229,-68.8206,city_0561
16836,NM,36.1418,-106.8311,city_0411
16837,KS,37.8222,-99.5097,city_1651
16838,MN,47.2028,-94.2705,city_0854
16840,NM,34.617,-105.9358,city_1354
16841,PA,41.8169,-76.6192,city_0467
16842,MA,41.7753,-72.6044,city_0111
16843,NC,36.0465,-79.5957,city_1040
16846,MT,46.6404,-109.4263,city_1085
16847,TN,35.3413,-86.3073,city_1293
16849,HI,19.6358,-156.6505,city_0549
16851,NY,42.713,-73.8947,city_1229
16852,AR,34.8641,-93.5686,city_1438
